Mã đơn hàng,Ngày tạo đơn,order_date,order_hour,order_weekday,Siêu thị,Số chuyến,Giá trị đơn hàng,Tổng phí trả tài xế,profit,fee_ratio,total_process_time,delay_assign,delay_arrive_store,delay_pickup,multi_trip,is_completed,sla_30m,delivery_speed_cat
74161/9,2023-03-02,2023-03-02,18,Thursday,CM Lý Thường Kiệt,1,1249622,12000.0,1237622.0,0.009602903918144848,9.8,0.1,8.4,0.31666666666666665,0,1,1,very_fast
74124/9,2023-03-02,2023-03-02,16,Thursday,CM Lý Thường Kiệt,1,598400,10000.0,588400.0,0.016711229946524065,97.6,0.18333333333333332,91.0,4.016666666666667,0,1,0,slow
31057/34,2023-03-02,2023-03-02,16,Thursday,CM Lý Thường Kiệt,1,1692314,20000.0,1672314.0,0.011818137768759226,105.83333333333333,0.11666666666666667,100.3,3.0,0,1,0,slow
067790/22,2023-03-02,2023-03-02,14,Thursday,CM Lý Thường Kiệt,1,215900,12000.0,203900.0,0.0555812876331635,213.01666666666668,0.43333333333333335,207.4,2.716666666666667,0,1,0,slow
4/94155,2023-03-02,2023-03-02,13,Thursday,CM Lý Thường Kiệt,1,447843,10000.0,437843.0,0.02232925377866797,264.46666666666664,0.2,259.3,1.95,0,1,0,slow
12/81144,2023-03-02,2023-03-02,13,Thursday,CM Lý Thường Kiệt,1,1478466,10000.0,1468466.0,0.006763767310171489,265.1,0.2,260.21666666666664,1.5666666666666667,0,1,0,slow
24/76474,2023-03-02,2023-03-02,13,Thursday,CM Lý Thường Kiệt,1,1083800,10000.0,1073800.0,0.009226794611551946,265.95,0.2,261.3,1.3166666666666667,0,1,0,slow
77891/35,2023-03-02,2023-03-02,13,Thursday,CM Lý Thường Kiệt,1,1090400,10000.0,1080400.0,0.009170946441672781,277.28333333333336,0.18333333333333332,272.8666666666667,1.0,0,1,0,slow
76468/24,2023-03-02,2023-03-02,13,Thursday,CM Lý Thường Kiệt,1,390000,10000.0,380000.0,0.02564102564102564,277.8666666666667,0.2,273.6666666666667,0.6666666666666666,0,1,0,slow
67790/22,2023-03-02,2023-03-02,13,Thursday,CM Lý Thường Kiệt,1,215900,12000.0,203900.0,0.0555812876331635,277.65,0.21666666666666667,273.6666666666667,0.38333333333333336,0,1,0,slow
65118/13,2023-03-02,2023-03-02,13,Thursday,CM Lý Thường Kiệt,1,375163,10000.0,365163.0,0.02665508059163617,292.4,0.16666666666666666,288.7,0.13333333333333333,0,1,0,slow
65173/13,2023-03-02,2023-03-02,12,Thursday,CM Lý Thường Kiệt,1,1007500,10000.0,997500.0,0.009925558312655087,341.65,0.16666666666666666,32.11666666666667,5.616666666666666,0,1,0,slow
9/74031,2023-03-02,2023-03-02,11,Thursday,CM Lý Thường Kiệt,1,1365533,10000.0,1355533.0,0.007323147811147735,20.85,0.2,8.016666666666667,11.766666666666667,0,1,1,fast
6/87951,2023-03-02,2023-03-02,11,Thursday,CM Lý Thường Kiệt,1,1253557,10000.0,1243557.0,0.007977299795701352,45.28333333333333,0.21666666666666667,0.6833333333333333,0.38333333333333336,0,1,0,slow
10/89344,2023-03-02,2023-03-02,10,Thursday,CM Lý Thường Kiệt,1,789565,10000.0,779565.0,0.012665201725000476,18.6,0.18333333333333332,0.21666666666666667,0.7166666666666667,0,1,1,fast
22/67810,2023-03-02,2023-03-02,10,Thursday,CM Lý Thường Kiệt,1,2768000,10000.0,2758000.0,0.0036127167630057803,44.21666666666667,0.25,1.5666666666666667,0.4,0,1,0,normal
73997/9,2023-03-02,2023-03-02,10,Thursday,CM Lý Thường Kiệt,1,2609300,20000.0,2589300.0,0.007664890966925996,147.96666666666667,0.23333333333333334,33.56666666666667,0.06666666666666667,0,1,0,slow
77826/35,2023-03-02,2023-03-02,10,Thursday,CM Lý Thường Kiệt,2,367900,22000.0,345900.0,0.05979885838543082,472.1333333333333,0.7833333333333333,0.3,37.38333333333333,1,1,0,slow
80973/12,2023-03-01,2023-03-01,19,Wednesday,CM Lý Thường Kiệt,1,208500,10000.0,198500.0,0.047961630695443645,15.566666666666666,0.36666666666666664,0.8,0.1,0,1,1,fast
81015/12,2023-03-01,2023-03-01,18,Wednesday,CM Lý Thường Kiệt,1,1030900,10000.0,1020900.0,0.00970026190707149,40.38333333333333,0.15,0.11666666666666667,39.43333333333333,0,1,0,normal
89198/10,2023-03-01,2023-03-01,17,Wednesday,CM Lý Thường Kiệt,1,1304425,10000.0,1294425.0,0.007666213082392625,24.583333333333332,0.08333333333333333,2.1666666666666665,0.0,0,1,1,fast
12/80997,2023-03-01,2023-03-01,17,Wednesday,CM Lý Thường Kiệt,1,1016300,10000.0,1006300.0,0.009839614287119944,30.133333333333333,0.18333333333333332,0.6833333333333333,3.566666666666667,0,1,0,normal
93972/4,2023-03-01,2023-03-01,14,Wednesday,CM Lý Thường Kiệt,2,1495100,22000.0,1473100.0,0.014714734800347802,190.36666666666667,0.4166666666666667,187.73333333333332,0.7,1,1,0,slow
93949/4,2023-03-01,2023-03-01,14,Wednesday,CM Lý Thường Kiệt,1,1998484,20000.0,1978484.0,0.010007585749998498,210.03333333333333,0.38333333333333336,17.483333333333334,0.08333333333333333,0,1,0,slow
97116/8-1,2023-03-01,2023-03-01,13,Wednesday,CM Lý Thường Kiệt,1,1710000,30000.0,1680000.0,0.017543859649122806,262.68333333333334,0.21666666666666667,4.966666666666667,65.43333333333334,0,1,0,slow
93936/4,2023-03-01,2023-03-01,13,Wednesday,CM Lý Thường Kiệt,1,2008800,20000.0,1988800.0,0.009956192751891677,14.0,0.23333333333333334,4.716666666666667,0.0,0,1,1,very_fast
77906/19,2023-03-01,2023-03-01,13,Wednesday,CM Lý Thường Kiệt,1,589190,10000.0,579190.0,0.016972453707632514,273.28333333333336,0.6166666666666667,9.816666666666666,0.0,0,1,0,slow
87670/6,2023-03-01,2023-03-01,13,Wednesday,CM Lý Thường Kiệt,1,563230,10000.0,553230.0,0.017754736075848234,31.933333333333334,0.6833333333333333,10.133333333333333,0.1,0,1,0,normal
93923/4,2023-03-01,2023-03-01,12,Wednesday,CM Lý Thường Kiệt,1,621500,10000.0,611500.0,0.016090104585679808,47.95,0.21666666666666667,2.533333333333333,0.4,0,1,0,slow
67708/22,2023-03-01,2023-03-01,12,Wednesday,CM Lý Thường Kiệt,1,355000,10000.0,345000.0,0.028169014084507043,301.06666666666666,0.23333333333333334,2.4166666666666665,0.0,0,1,0,slow
87621/6,2023-03-01,2023-03-01,11,Wednesday,CM Lý Thường Kiệt,1,307500,10000.0,297500.0,0.032520325203252036,24.366666666666667,0.3,22.183333333333334,0.85,0,1,1,fast
73758/9,2023-03-01,2023-03-01,11,Wednesday,CM Lý Thường Kiệt,1,426100,10000.0,416100.0,0.02346866932644919,101.96666666666667,0.31666666666666665,22.183333333333334,0.5666666666666667,0,1,0,slow
87624/6,2023-03-01,2023-03-01,11,Wednesday,CM Lý Thường Kiệt,1,3198631,20000.0,3178631.0,0.006252674972511678,24.083333333333332,0.3333333333333333,22.183333333333334,0.31666666666666665,0,1,1,fast
43144/3,2023-03-01,2023-03-01,11,Wednesday,CM Lý Thường Kiệt,1,1575800,20000.0,1555800.0,0.012691965985531158,48.8,0.35,22.183333333333334,0.06666666666666667,0,1,0,slow
80894/12,2023-03-01,2023-03-01,11,Wednesday,CM Lý Thường Kiệt,1,979459,10000.0,969459.0,0.01020971781360935,57.666666666666664,0.36666666666666664,21.916666666666668,0.0,0,1,0,slow
87623/6,2023-03-01,2023-03-01,10,Wednesday,CM Lý Thường Kiệt,1,1959000,20000.0,1939000.0,0.010209290454313425,70.56666666666666,0.2833333333333333,15.933333333333334,0.0,0,1,0,slow
77842/35,2023-03-02,2023-03-02,10,Thursday,CM Lý Thường Kiệt,1,1055400,10000.0,1045400.0,0.009475080538184575,33.35,0.4,8.866666666666667,23.35,0,1,0,normal
65121/13,2023-03-02,2023-03-02,10,Thursday,CM Lý Thường Kiệt,1,2330709,20000.0,2310709.0,0.008581079834505295,35.3,0.18333333333333332,13.366666666666667,0.0,0,1,0,normal
77475/5,2023-03-02,2023-03-02,10,Thursday,CM Lý Thường Kiệt,1,1436781,10000.0,1426781.0,0.006960002951041251,43.016666666666666,0.2,13.566666666666666,0.0,0,1,0,normal
94081/4,2023-03-02,2023-03-02,8,Thursday,CM Lý Thường Kiệt,1,210000,10000.0,200000.0,0.047619047619047616,12.75,0.45,2.6666666666666665,0.0,0,1,1,very_fast
94080/4,2023-03-02,2023-03-02,8,Thursday,CM Lý Thường Kiệt,1,358360,10000.0,348360.0,0.027904900100457642,121.66666666666667,0.4666666666666667,2.9,0.0,0,1,0,slow
73746/9,2023-03-01,2023-03-01,10,Wednesday,CM Lý Thường Kiệt,1,1048900,10000.0,1038900.0,0.009533797311469158,23.3,0.26666666666666666,20.133333333333333,0.05,0,1,1,fast
77660/35,2023-03-01,2023-03-01,9,Wednesday,CM Lý Thường Kiệt,1,8369616,50000.0,8319616.0,0.0059739897266493465,36.45,0.16666666666666666,30.75,0.0,0,1,0,normal
89070/10,2023-03-01,2023-03-01,9,Wednesday,CM Lý Thường Kiệt,1,1914943,20000.0,1894943.0,0.010444175100773235,91.55,0.2,85.65,0.0,0,1,0,slow
89053/10,2023-03-01,2023-03-01,8,Wednesday,CM Lý Thường Kiệt,1,610658,10000.0,600658.0,0.016375778258861752,114.11666666666666,0.16666666666666666,3.533333333333333,104.73333333333333,0,1,0,slow
19/78635,2023-03-03,2023-03-03,20,Friday,CM Lý Thường Kiệt,1,1207800,10000.0,1197800.0,0.008279516476237788,31.95,0.36666666666666664,7.666666666666667,0.5166666666666667,0,1,0,normal
20/35915,2023-03-03,2023-03-03,20,Friday,CM Lý Thường Kiệt,1,239020,10000.0,229020.0,0.04183750313781274,36.75,0.21666666666666667,0.13333333333333333,12.95,0,1,0,normal
19/78631,2023-03-03,2023-03-03,20,Friday,CM Lý Thường Kiệt,1,2241259,20000.0,2221259.0,0.00892355591210119,7.933333333333334,0.21666666666666667,0.08333333333333333,0.6,0,1,1,very_fast
13/65501,2023-03-03,2023-03-03,20,Friday,CM Lý Thường Kiệt,1,496000,10000.0,486000.0,0.020161290322580645,19.716666666666665,0.26666666666666666,1.2,3.316666666666667,0,1,1,fast
65474/13,2023-03-03,2023-03-03,18,Friday,CM Lý Thường Kiệt,1,510000,10000.0,500000.0,0.0196078431372549,62.46666666666667,0.18333333333333332,41.61666666666667,0.25,0,1,0,slow
41360/38,2023-03-03,2023-03-03,18,Friday,CM Lý Thường Kiệt,1,505000,10000.0,495000.0,0.019801980198019802,920.7833333333333,0.15,1.1666666666666667,850.3666666666667,0,1,0,slow
76663/24,2023-03-03,2023-03-03,18,Friday,CM Lý Thường Kiệt,1,870100,10000.0,860100.0,0.011492931846914148,92.3,0.3,13.266666666666667,1.2833333333333334,0,1,0,slow
65466/13,2023-03-03,2023-03-03,18,Friday,CM Lý Thường Kiệt,1,999500,10000.0,989500.0,0.010005002501250625,55.2,0.2,3.9,14.583333333333334,0,1,0,slow
94594/4,2023-03-03,2023-03-03,18,Friday,CM Lý Thường Kiệt,1,1428200,20000.0,1408200.0,0.014003640946646127,54.88333333333333,0.21666666666666667,3.9,12.283333333333333,0,1,0,slow
8/97717,2023-03-03,2023-03-03,17,Friday,CM Lý Thường Kiệt,1,2247500,10000.0,2237500.0,0.004449388209121246,75.98333333333333,0.2,1.9,1.9166666666666667,0,1,0,slow
19/78565,2023-03-03,2023-03-03,17,Friday,CM Lý Thường Kiệt,1,782589,10000.0,772589.0,0.012778099359945004,240.55,0.3333333333333333,2.716666666666667,1.6,0,1,0,slow
9/74387,2023-03-03,2023-03-03,17,Friday,CM Lý Thường Kiệt,1,894347,10000.0,884347.0,0.011181342364876274,83.93333333333334,0.21666666666666667,7.333333333333333,0.9166666666666666,0,1,0,slow
12/81494,2023-03-03,2023-03-03,17,Friday,CM Lý Thường Kiệt,1,910758,10000.0,900758.0,0.010979865123336825,84.51666666666667,0.21666666666666667,8.266666666666667,0.5833333333333334,0,1,0,slow
89759/10,2023-03-03,2023-03-03,16,Friday,CM Lý Thường Kiệt,1,809000,20000.0,789000.0,0.024721878862793572,119.81666666666666,0.36666666666666664,32.983333333333334,10.983333333333333,0,1,0,slow
94537/4,2023-03-03,2023-03-03,15,Friday,CM Lý Thường Kiệt,1,441934,10000.0,431934.0,0.02262781320287645,220.08333333333334,0.2,37.63333333333333,70.03333333333333,0,1,0,slow
94535/4,2023-03-03,2023-03-03,15,Friday,CM Lý Thường Kiệt,1,486500,10000.0,476500.0,0.020554984583761562,273.6,0.16666666666666666,40.11666666666667,70.31666666666666,0,1,0,slow
94534/4,2023-03-03,2023-03-03,15,Friday,CM Lý Thường Kiệt,1,994200,10000.0,984200.0,0.010058338362502514,78.08333333333333,0.16666666666666666,40.11666666666667,23.95,0,1,0,slow
78503/19-1,2023-03-03,2023-03-03,15,Friday,CM Lý Thường Kiệt,1,205500,10000.0,195500.0,0.04866180048661801,79.3,0.18333333333333332,41.81666666666667,12.216666666666667,0,1,0,slow
41305/38,2023-03-03,2023-03-03,15,Friday,CM Lý Thường Kiệt,1,700000,10000.0,690000.0,0.014285714285714285,84.86666666666666,0.16666666666666666,43.6,24.833333333333332,0,1,0,slow
78535/19,2023-03-03,2023-03-03,15,Friday,CM Lý Thường Kiệt,1,1470106,20000.0,1450106.0,0.013604461174908477,80.11666666666666,0.18333333333333332,43.6,24.4,0,1,0,slow
65367/13,2023-03-03,2023-03-03,14,Friday,CM Lý Thường Kiệt,1,211400,10000.0,201400.0,0.04730368968779565,129.51666666666668,0.2833333333333333,11.566666666666666,0.0,0,1,0,slow
74320/9,2023-03-03,2023-03-03,14,Friday,CM Lý Thường Kiệt,1,1498000,20000.0,1478000.0,0.01335113484646195,141.06666666666666,0.11666666666666667,1.7666666666666666,21.516666666666666,0,1,0,slow
89265/10,2023-03-03,2023-03-03,14,Friday,CM Lý Thường Kiệt,1,223220,10000.0,213220.0,0.04479885314935938,140.56666666666666,0.13333333333333333,1.7666666666666666,21.033333333333335,0,1,0,slow
77769/5,2023-03-03,2023-03-03,14,Friday,CM Lý Thường Kiệt,1,684000,22000.0,662000.0,0.03216374269005848,146.68333333333334,0.13333333333333333,22.433333333333334,0.0,0,1,0,slow
97671/8,2023-03-03,2023-03-03,14,Friday,CM Lý Thường Kiệt,1,891265,10000.0,881265.0,0.011220007517405036,340.5,0.15,1.7666666666666666,19.483333333333334,0,1,0,slow
88319/6,2023-03-03,2023-03-03,14,Friday,CM Lý Thường Kiệt,1,840559,10000.0,830559.0,0.011896844837780573,105.86666666666666,0.16666666666666666,2.75,0.0,0,1,0,slow
77836/5,2023-03-03,2023-03-03,14,Friday,CM Lý Thường Kiệt,1,1297300,10000.0,1287300.0,0.007708317274339012,159.3,0.16666666666666666,1.7833333333333334,1.3333333333333333,0,1,0,slow
77810/5,2023-03-03,2023-03-03,14,Friday,CM Lý Thường Kiệt,1,5316000,10000.0,5306000.0,0.0018811136192626034,158.38333333333333,0.18333333333333332,1.7833333333333334,0.6,0,1,0,slow
77808/5,2023-03-03,2023-03-03,14,Friday,CM Lý Thường Kiệt,2,5316000,50000.0,5266000.0,0.009405568096313018,109.25,0.15,0.8833333333333333,4.95,1,1,0,slow
77811/5,2023-03-03,2023-03-03,14,Friday,CM Lý Thường Kiệt,0,5316000,0.0,5316000.0,0.0,27.216666666666665,0.1,3.4166666666666665,4.316666666666666,0,1,1,fast
77807/5,2023-03-03,2023-03-03,14,Friday,CM Lý Thường Kiệt,1,5316000,80000.0,5236000.0,0.015048908954100828,26.75,0.1,3.4166666666666665,4.316666666666666,0,1,1,fast
24/76475,2023-03-02,2023-03-02,13,Thursday,CM Lý Thường Kiệt,1,616800,10000.0,606800.0,0.01621271076523995,50.11666666666667,0.2833333333333333,0.35,0.7333333333333333,0,1,0,slow
77548/5,2023-03-02,2023-03-02,12,Thursday,CM Lý Thường Kiệt,1,3050454,22000.0,3028454.0,0.0072120412240276365,37.266666666666666,0.15,0.6,0.0,0,1,0,normal
77544/5,2023-03-02,2023-03-02,12,Thursday,CM Lý Thường Kiệt,1,1235400,20000.0,1215400.0,0.016189088554314394,60.88333333333333,0.15,1.3666666666666667,0.0,0,1,0,slow
13/65151,2023-03-02,2023-03-02,11,Thursday,CM Lý Thường Kiệt,1,805680,10000.0,795680.0,0.012411875682653162,54.983333333333334,0.23333333333333334,2.7666666666666666,0.0,0,1,0,slow
35/77869,2023-03-02,2023-03-02,11,Thursday,CM Lý Thường Kiệt,1,535400,10000.0,525400.0,0.01867762420620097,55.733333333333334,0.26666666666666666,3.3666666666666667,0.0,0,1,0,slow
4/94121,2023-03-02,2023-03-02,10,Thursday,CM Lý Thường Kiệt,1,2476700,20000.0,2456700.0,0.00807526143658901,44.11666666666667,0.21666666666666667,0.36666666666666664,0.45,0,1,0,normal
67801/22,2023-03-02,2023-03-02,10,Thursday,CM Lý Thường Kiệt,1,867861,10000.0,857861.0,0.011522582533378041,58.3,0.15,14.25,43.1,0,1,0,slow
78109/19,2023-03-02,2023-03-02,10,Thursday,CM Lý Thường Kiệt,1,831453,10000.0,821453.0,0.012027138034260506,35.833333333333336,0.35,8.25,0.0,0,1,0,normal
77472/5,2023-03-02,2023-03-02,10,Thursday,CM Lý Thường Kiệt,1,612352,10000.0,602352.0,0.016330476588628764,268.6,0.36666666666666664,7.7,0.0,0,1,0,slow
89276/10,2023-03-02,2023-03-02,8,Thursday,CM Lý Thường Kiệt,1,649220,10000.0,639220.0,0.015403099103539632,129.88333333333333,0.18333333333333332,0.8,0.0,0,1,0,slow
76357/24,2023-03-01,2023-03-01,20,Wednesday,CM Lý Thường Kiệt,1,1216700,10000.0,1206700.0,0.008218952905399852,34.31666666666667,0.1,0.8166666666666667,1.5333333333333334,0,1,0,normal
30972/34,2023-03-01,2023-03-01,20,Wednesday,CM Lý Thường Kiệt,1,1625370,20000.0,1605370.0,0.012304890578760528,34.63333333333333,0.1,0.8166666666666667,0.4166666666666667,0,1,0,normal
76356/24,2023-03-01,2023-03-01,20,Wednesday,CM Lý Thường Kiệt,2,416400,20000.0,396400.0,0.04803073967339097,35.85,0.11666666666666667,0.8166666666666667,1.0333333333333334,1,1,0,normal
94022/4,2023-03-01,2023-03-01,19,Wednesday,CM Lý Thường Kiệt,1,2955060,20000.0,2935060.0,0.006768052086928861,41.75,0.1,0.4666666666666667,10.85,0,1,0,normal
88809/10,2023-03-01,2023-03-01,19,Wednesday,CM Lý Thường Kiệt,1,268980,10000.0,258980.0,0.0371774853148933,42.15,0.1,0.4666666666666667,10.233333333333333,0,1,0,normal
89222/10,2023-03-01,2023-03-01,19,Wednesday,CM Lý Thường Kiệt,1,576653,12000.0,564653.0,0.020809741733763633,67.93333333333334,0.31666666666666665,24.516666666666666,0.0,0,1,0,slow
8/97251,2023-03-01,2023-03-01,17,Wednesday,CM Lý Thường Kiệt,1,1479283,10000.0,1469283.0,0.006760031718068821,177.73333333333332,0.21666666666666667,7.966666666666667,0.0,0,1,0,slow
87731/6,2023-03-01,2023-03-01,15,Wednesday,CM Lý Thường Kiệt,2,1816152,30000.0,1786152.0,0.016518441187741994,135.91666666666666,0.11666666666666667,0.6666666666666666,32.11666666666667,1,1,0,slow
48837/23,2023-03-01,2023-03-01,15,Wednesday,CM Lý Thường Kiệt,1,786100,10000.0,776100.0,0.012721027859051012,52.13333333333333,0.16666666666666666,0.13333333333333333,0.7,0,1,0,slow
87726/6,2023-03-01,2023-03-01,15,Wednesday,CM Lý Thường Kiệt,1,893700,10000.0,883700.0,0.011189437171310284,71.16666666666667,0.06666666666666667,4.7,0.06666666666666667,0,1,0,slow
43164/3,2023-03-01,2023-03-01,15,Wednesday,CM Lý Thường Kiệt,1,642900,10000.0,632900.0,0.015554518587649712,80.85,0.1,0.9,0.0,0,1,0,slow
37/35814,2023-03-03,2023-03-03,20,Friday,CM Lý Thường Kiệt,1,2511900,20000.0,2491900.0,0.00796210040208607,34.61666666666667,0.2,1.2666666666666666,0.0,0,1,0,normal
20/35889,2023-03-03,2023-03-03,19,Friday,CM Lý Thường Kiệt,1,260700,10000.0,250700.0,0.038358266206367474,69.86666666666666,0.25,25.533333333333335,0.0,0,1,0,slow
9/74417,2023-03-03,2023-03-03,19,Friday,CM Lý Thường Kiệt,1,1207300,10000.0,1197300.0,0.008282945415389712,70.2,0.23333333333333334,26.016666666666666,0.0,0,1,0,slow
5/77897,2023-03-03,2023-03-03,19,Friday,CM Lý Thường Kiệt,1,880133,10000.0,870133.0,0.011361919164489913,71.85,0.23333333333333334,27.633333333333333,0.0,0,1,0,slow
10/89788,2023-03-03,2023-03-03,17,Friday,CM Lý Thường Kiệt,1,1039949,10000.0,1029949.0,0.009615856162177184,184.6,0.2,9.35,0.0,0,1,0,slow
8/97732,2023-03-03,2023-03-03,17,Friday,CM Lý Thường Kiệt,1,1333153,10000.0,1323153.0,0.007501014512212777,12.483333333333333,0.2,10.266666666666667,0.0,0,1,1,very_fast
78557/19,2023-03-03,2023-03-03,16,Friday,CM Lý Thường Kiệt,1,1849640,20000.0,1829640.0,0.010812914945611037,75.58333333333333,0.25,56.0,0.0,0,1,0,slow
35728/20,2023-03-03,2023-03-03,16,Friday,CM Lý Thường Kiệt,1,273600,10000.0,263600.0,0.03654970760233918,76.71666666666667,0.26666666666666666,55.666666666666664,0.0,0,1,0,slow
81478/12,2023-03-03,2023-03-03,16,Friday,CM Lý Thường Kiệt,1,573345,10000.0,563345.0,0.017441505550759143,249.26666666666668,0.2833333333333333,54.86666666666667,0.0,0,1,0,slow
94564/4,2023-03-03,2023-03-03,16,Friday,CM Lý Thường Kiệt,1,353700,10000.0,343700.0,0.02827254735651682,148.15,0.2833333333333333,55.13333333333333,0.0,0,1,0,slow
81463/12,2023-03-03,2023-03-03,16,Friday,CM Lý Thường Kiệt,1,605500,12000.0,593500.0,0.01981833195706028,189.43333333333334,0.13333333333333333,97.43333333333334,0.0,0,1,0,slow
74350/9,2023-03-03,2023-03-03,15,Friday,CM Lý Thường Kiệt,1,3404921,30000.0,3374921.0,0.008810777107603964,89.75,0.3333333333333333,2.183333333333333,0.0,0,1,0,slow
77853/5,2023-03-03,2023-03-03,15,Friday,CM Lý Thường Kiệt,1,1584000,20000.0,1564000.0,0.012626262626262626,29.266666666666666,0.2,14.1,0.0,0,1,1,fast
41314/38,2023-03-03,2023-03-03,15,Friday,CM Lý Thường Kiệt,1,1205800,20000.0,1185800.0,0.01658649859014762,77.75,0.2,14.383333333333333,0.0,0,1,0,slow
65393/13,2023-03-03,2023-03-03,15,Friday,CM Lý Thường Kiệt,1,734000,10000.0,724000.0,0.013623978201634877,210.45,0.21666666666666667,13.8,0.0,0,1,0,slow
81450/12,2023-03-03,2023-03-03,15,Friday,CM Lý Thường Kiệt,1,2697300,30000.0,2667300.0,0.011122233344455567,37.416666666666664,0.15,20.5,0.0,0,1,0,normal
89737/10,2023-03-03,2023-03-03,15,Friday,CM Lý Thường Kiệt,1,845600,10000.0,835600.0,0.011825922421948912,61.75,0.3333333333333333,44.583333333333336,0.0,0,1,0,slow
81436/12,2023-03-03,2023-03-03,15,Friday,CM Lý Thường Kiệt,1,2255200,20000.0,2235200.0,0.00886839304717985,71.58333333333333,0.21666666666666667,54.55,0.0,0,1,0,slow
67955/22,2023-03-03,2023-03-03,14,Friday,CM Lý Thường Kiệt,1,1881300,22000.0,1859300.0,0.011694041354382607,265.75,0.26666666666666666,68.08333333333333,0.0,0,1,0,slow
67951/22,2023-03-03,2023-03-03,14,Friday,CM Lý Thường Kiệt,1,1381300,20000.0,1361300.0,0.014479113878230651,85.53333333333333,0.26666666666666666,68.4,0.0,0,1,0,slow
74324/9,2023-03-03,2023-03-03,14,Friday,CM Lý Thường Kiệt,1,1692000,20000.0,1672000.0,0.01182033096926714,86.63333333333334,0.2833333333333333,67.78333333333333,0.0,0,1,0,slow
41289/38,2023-03-03,2023-03-03,14,Friday,CM Lý Thường Kiệt,1,537000,10000.0,527000.0,0.0186219739292365,157.88333333333333,0.3,67.43333333333334,0.0,0,1,0,slow
77786/5,2023-03-03,2023-03-03,11,Friday,CM Lý Thường Kiệt,1,1008800,10000.0,998800.0,0.009912767644726407,66.2,0.21666666666666667,6.016666666666667,0.0,0,1,0,slow
